what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1337325221564
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325295138
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325516145
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1337325519582
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325523814
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325528251
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1337325528294
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325531322
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325533005
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1337325533075
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325535379
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325537324
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1337325537379
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325540124
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325601755
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1337325607715
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325620382
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325622489
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1337325625878
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337325634531
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1337325678895
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325683763
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325683917
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325687347
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325687469
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325694341
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325694456
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1337325794533
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337325796064
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1337325816390
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1337325823297
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337325832493
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1337325851142
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337325854147
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1337325862077
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325864613
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325866243
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337325868565
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337326019448
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337326025987
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337326029846
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337326065901
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337326083653
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337326165407
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337326184604
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337326184740
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1337326194423
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1337326199821
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1337326219560
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337326223257
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337326225176
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337326227270
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337326453375
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1337326455503
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1337326485499
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337326488876
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337326489294
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337326508759
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1337326540347
