what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1336117294744
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1336117294745
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1336117294746
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1336117294747
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1336117294747
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1336117294748
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1336117294749
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1336117294843
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1336117294844
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1336117294845
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1336117294878
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1336117294879
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1336117294880
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1336117294881
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1336117294882
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1336117294911
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1336117294912
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1336117294912
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1336117294913
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1336117294913
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1336117294914
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1336117294948
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1336117294949
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1336117294975
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1336117294976
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1336117294976
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1336117294977
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1336117295001
started,bundle,org.eclipse.ui.intro,3.3.2.v20100111_35x,"org.eclipse.ui.intro",1336117295002
started,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1336117295002
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1336117295002
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1336117295003
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1336117295004
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1336117295048
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1336117295049
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1336117295050
started,bundle,com.collabnet.subversion.merge,2.0.1,"com.collabnet.subversion.merge",1336117295050
started,bundle,org.tigris.subversion.clientadapter,1.6.10,"org.tigris.subversion.clientadapter",1336117295050
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.9.3,"org.tigris.subversion.clientadapter.javahl",1336117295050
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.10,"org.tigris.subversion.clientadapter.svnkit",1336117295050
started,bundle,org.tigris.subversion.subclipse.core,1.6.10,"org.tigris.subversion.subclipse.core",1336117295050
os,sysinfo,,,"win32",1336117295054
arch,sysinfo,,,"x86",1336117295054
ws,sysinfo,,,"win32",1336117295054
locale,sysinfo,,,"en_US",1336117295054
processors,sysinfo,,,"8",1336117295081
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1336117295081
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1336117295081
java.specification.name,sysinfo,,,"Java Platform API Specification",1336117295081
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1336117295081
java.specification.version,sysinfo,,,"1.6",1336117295081
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1336117295081
java.version,sysinfo,,,"1.6.0_31",1336117295081
java.vm.info,sysinfo,,,"mixed mode, sharing",1336117295081
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1336117295081
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1336117295081
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1336117295081
java.vm.specification.version,sysinfo,,,"1.0",1336117295081
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1336117295081
java.vm.version,sysinfo,,,"20.6-b01",1336117295081
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1336117295131
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1336117295430
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1336117295435
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1336117295682
started,bundle,org.tigris.subversion.subclipse.ui,1.6.10,"org.tigris.subversion.subclipse.ui",1336117295906
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1336117296535
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1336117297697
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1336117298609
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336117299078
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336117299262
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1336117299416
closed,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1336117299457
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1336117299477
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1336117300076
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1336117300085
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1336117300273
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1336117300750
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1336117301381
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336117307017
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336117307070
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1336117311054
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1336117311358
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1336117311459
started,bundle,org.eclipse.cdt.core,5.1.2.201002161416,"org.eclipse.cdt.core",1336117311802
started,bundle,org.eclipse.cdt.debug.core,6.0.0.201002161416,"org.eclipse.cdt.debug.core",1336117311873
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1336117311905
started,bundle,org.python.pydev.core,1.5.7.2010050621,"org.python.pydev.core",1336117312232
started,bundle,org.python.pydev.debug,1.5.7.2010050621,"org.python.pydev.debug",1336117312256
started,bundle,org.python.pydev.customizations,1.5.7.2010050621,"org.python.pydev.customizations",1336117312283
started,bundle,com.python.pydev.analysis,1.5.7.2010050621,"com.python.pydev.analysis",1336117312437
started,bundle,org.python.pydev,1.5.7.2010050621,"org.python.pydev",1336117312455
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336117312769
error,log,,,"Server returned HTTP response code: 500 for URL: https://ping.aptana.com/ping.php",1336117313811
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336117314820
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336117316460
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336117324701
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336117326293
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336117326347
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336117331764
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118348182
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336118349803
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336118351162
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1336118357009
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336118361246
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336118361327
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336118375001
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1336118383452
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1336118383483
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1336118384188
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336118387005
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336118390289
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1336118391279
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336118392390
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1336118399058
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1336118406273
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1336118446865
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1336118453229
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1336118454408
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1336118456333
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118463306
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118463469
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1336118469532
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118484526
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118484620
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336118488503
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336118493692
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118496340
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1336118496419
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118499589
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1336118502935
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1336118508916
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118511323
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1336118511405
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118528868
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1336118531044
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1336118532505
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118536228
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118536320
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1336118554825
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1336118561190
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118564976
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118565140
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1336118569690
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1336118592223
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1336118592457
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1336118592756
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1336118593261
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1336118593803
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1336118594269
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1336118594520
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1336118594926
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1336118595307
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1336118601737
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336118608823
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336118608883
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336118609470
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118639949
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118648097
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1336118649124
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1336118651057
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118652221
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118658747
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118663675
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118816875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118829471
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118848401
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118848500
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118850537
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1336118850813
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1336118851118
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1336118851120
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1336118851120
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1336118851122
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1336118851148
stopped,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1336118851151
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090930-2100_R35x,"org.eclipse.jdt.apt.ui",1336118851152
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1336118851153
stopped,bundle,com.python.pydev.codecompletion,1.5.7.2010050621,"com.python.pydev.codecompletion",1336118851154
stopped,bundle,com.python.pydev.refactoring,1.5.7.2010050621,"com.python.pydev.refactoring",1336118851156
stopped,bundle,com.python.pydev.analysis,1.5.7.2010050621,"com.python.pydev.analysis",1336118851156
stopped,bundle,com.python.pydev.debug,1.5.7.2010050621,"com.python.pydev.debug",1336118851158
stopped,bundle,com.python.pydev.fastparser,1.5.7.2010050621,"com.python.pydev.fastparser",1336118851160
stopped,bundle,com.python.pydev,1.5.7.2010050621,"com.python.pydev",1336118851163
stopped,bundle,org.python.pydev.django,1.5.7.2010050621,"org.python.pydev.django",1336118851164
stopped,bundle,org.python.pydev.customizations,1.5.7.2010050621,"org.python.pydev.customizations",1336118851164
stopped,bundle,org.python.pydev.debug,1.5.7.2010050621,"org.python.pydev.debug",1336118851164
stopped,bundle,org.python.pydev.refactoring,1.5.7.2010050621,"org.python.pydev.refactoring",1336118851286
stopped,bundle,org.python.pydev.templates,1.5.7.2010050621,"org.python.pydev.templates",1336118851308
stopped,bundle,org.python.pydev,1.5.7.2010050621,"org.python.pydev",1336118851308
stopped,bundle,com.collabnet.subversion.merge,2.0.1,"com.collabnet.subversion.merge",1336118851308
stopped,bundle,org.tigris.subversion.subclipse.graph,1.0.7,"org.tigris.subversion.subclipse.graph",1336118851308
stopped,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1336118851308
stopped,bundle,org.tigris.subversion.subclipse.ui,1.6.10,"org.tigris.subversion.subclipse.ui",1336118851308
stopped,bundle,net.sourceforge.metrics,1.3.6,"net.sourceforge.metrics",1336118851308
stopped,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1336118851346
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1336118851347
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.204.v200909021537,"org.eclipse.wst.xsd.ui",1336118851372
stopped,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1336118851372
stopped,bundle,org.eclipse.wst.common.ui,1.1.402.v200901262305,"org.eclipse.wst.common.ui",1336118851445
stopped,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1336118851597
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1336119059620
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1336119059620
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1336119059622
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1336119059622
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1336119059624
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1336119059625
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1336119059626
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1336119059627
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1336119059627
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1336119059628
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1336119059629
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1336119059630
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1336119059631
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1336119059632
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1336119059633
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1336119059634
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1336119059635
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1336119059635
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1336119059636
started,bundle,org.eclipse.ecf,3.0.0.v20090831-1906,"org.eclipse.ecf",1336119059638
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090831-1906,"org.eclipse.ecf.filetransfer",1336119059638
started,bundle,org.eclipse.ecf.identity,3.0.0.v20090831-1906,"org.eclipse.ecf.identity",1336119059639
